,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq
1417,SC60,RL,0.0,16545,2,None,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,4,3,PConc,4,3,1,6,781,1,0,503,1284,GasA,5,Y,SBrkr,1310,1140,0,2450,1,0,2,1,3,1,4,7,8,1,3,Attchd,1998.0,Fin,3,1069,3,3,2,0,126,0,0,0,0,0,No,No,0,May,2009,WD,Normal,12.73670383776449,3,2,0,1,1,1,4,2,2,2,1,1,2,1,2,40,9,12,4,3,3207,0,6,2,0,1069,1,2,3.5,3734,2450,126,1,0,64,512,2.8284271247461903,13942756,52062250904,61.106464469808756,6002500,14706125000,49.49747468305833,6002500,14706125000,49.49747468305833,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,12.25,42.875,1.8708286933869707,16,64,2.0,10284849,32983510743,56.630380539071076
1418,SC20,RL,71.0,9204,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,25,3,872,247,1144,GasA,3,Y,SBrkr,1144,0,0,1144,1,0,1,1,3,1,3,6,8,0,0,Detchd,1962.0,Unf,1,336,3,3,2,0,88,0,0,0,0,0,No,No,0,Aug,2008,COD,Normal,11.728044909070785,2,2,0,1,1,0,4,1,1,2,1,1,1,1,1,25,9,9,3,0,1008,0,4,1,0,336,0,1,2.5,2288,1144,88,0,0,25,125,2.23606797749979,5234944,11977551872,47.83304297240559,1308736,1497193984,33.823069050575526,1308736,1497193984,33.823069050575526,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,1016064,1024192512,31.74901573277509
1419,SC20,RL,0.0,16381,2,None,3,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,4,4,CBlock,3,3,2,3,1110,1,0,734,1844,GasA,4,Y,SBrkr,1844,0,0,1844,1,0,2,0,3,1,4,7,8,1,3,Attchd,1969.0,RFn,2,540,3,3,2,0,73,216,0,0,0,0,No,No,0,Dec,2006,WD,Normal,12.314931534737134,2,2,0,1,1,1,4,2,2,1,1,1,1,2,2,30,9,16,4,3,1620,0,4,4,0,540,1,2,3.0,3688,1844,289,1,0,36,216,2.449489742783178,13601344,50161756672,60.728905802755904,3400336,6270219584,42.941821107167776,3400336,6270219584,42.941821107167776,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2624400,4251528000,40.24922359499622
1420,SC60,RL,90.0,11700,2,None,4,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,3,3,CBlock,3,3,0,5,404,1,0,304,708,GasA,4,Y,SBrkr,708,708,0,1416,0,0,2,1,3,1,3,7,8,1,3,Attchd,1968.0,RFn,2,776,3,3,2,0,169,0,0,119,0,0,No,No,0,May,2006,WD,Normal,12.100161978566867,2,2,0,1,1,1,4,1,2,2,1,1,1,1,1,36,9,9,3,3,2328,0,4,1,0,776,1,1,2.5,2124,1416,288,1,0,36,216,2.449489742783178,4511376,9582162624,46.08687448721165,2005056,2839159296,37.62977544445356,2005056,2839159296,37.62977544445356,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,5419584,12616791552,48.249352327259274
1421,SC120,RL,53.0,4043,2,None,4,Lvl,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,5,360,1,0,709,1069,GasA,3,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,3,4,8,1,2,Attchd,1977.0,RFn,2,440,3,3,2,0,55,0,0,165,0,0,No,No,0,Jul,2010,WD,Normal,11.755879486687116,2,2,0,1,1,1,4,1,1,2,1,1,2,1,1,30,9,9,3,2,1320,0,4,1,0,440,1,1,2.0,2138,1069,220,0,0,36,216,2.449489742783178,4571044,9772892072,46.238512086787566,1142761,1221611509,32.69556544854363,1142761,1221611509,32.69556544854363,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1742400,2299968000,36.3318042491699
1422,SC120,RM,37.0,4435,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,2,6,686,1,0,162,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,0,0,Attchd,2003.0,Fin,2,420,3,3,2,140,0,0,0,0,0,0,No,No,0,Mar,2008,WD,Normal,11.824087219587643,2,2,0,1,1,0,4,2,2,2,1,1,2,1,2,30,9,12,4,0,1260,0,4,2,0,420,0,2,2.0,1696,848,0,1,0,36,216,2.449489742783178,2876416,4878401536,41.182520563948,719104,609800192,29.120439557122072,719104,609800192,29.120439557122072,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1587600,2000376000,35.4964786985977
1423,SC80,RL,0.0,19690,2,None,3,Lvl,4,CulDSac,3,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,2,1,0,1,0,697,697,GasA,3,Y,SBrkr,1575,626,0,2201,0,0,2,0,4,1,4,8,8,1,4,Attchd,1966.0,Unf,2,432,4,4,2,586,236,0,0,0,738,3,GdPrv,No,0,Aug,2006,WD,Alloca,12.524420916542532,2,3,2,2,2,2,4,2,1,1,1,1,2,2,2,42,16,16,4,4,1728,2214,6,4,1476,864,2,2,2.0,2898,2201,236,0,0,36,216,2.449489742783178,8398404,24338574792,53.83307533477908,4844401,10662526601,46.9148164229596,4844401,10662526601,46.9148164229596,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,2985984,5159780352,41.569219381653056
1424,SC20,RL,0.0,9503,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,457,3,374,193,1024,GasA,3,Y,SBrkr,1344,0,0,1344,1,0,1,0,2,1,3,6,7,1,3,Detchd,1970.0,Unf,1,484,3,3,2,316,28,0,0,0,0,0,GdWo,No,0,Jun,2007,WD,Normal,11.87757552297847,2,2,0,1,1,1,3,1,1,2,1,1,1,1,1,25,9,9,3,3,1452,0,4,1,0,484,1,1,2.0,2368,1344,28,0,0,25,125,2.23606797749979,5607424,13278380032,48.662100242385755,1806336,2427715584,36.66060555964672,1806336,2427715584,36.66060555964672,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2108304,3061257408,38.1051177665153
1425,SC20,RL,80.0,10721,2,None,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,4,3,CBlock,3,3,0,1,0,1,0,1252,1252,GasA,5,Y,SBrkr,1252,0,0,1252,0,0,1,0,3,1,4,7,8,0,0,Detchd,1960.0,Unf,2,528,3,3,2,0,39,0,0,0,0,0,No,No,0,Oct,2008,WD,Normal,11.863589378812122,2,2,0,1,1,0,4,2,2,1,1,1,1,1,2,36,9,12,4,0,1584,0,4,2,0,528,0,2,1.0,2504,1252,39,1,0,36,216,2.449489742783178,6270016,15700120064,50.039984012787215,1567504,1962515008,35.38361202590826,1567504,1962515008,35.38361202590826,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,1.0,1.0,1.0,16,64,2.0,2509056,3974344704,39.7994974842648
1426,SC60,RL,81.0,10944,2,None,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,448.0,4,3,PConc,4,3,0,6,1000,1,0,223,1223,GasA,5,Y,SBrkr,1223,904,0,2127,1,0,2,1,3,1,4,5,8,2,3,Attchd,1994.0,RFn,2,525,3,3,2,171,132,0,0,0,0,0,No,No,0,Aug,2008,WD,Normal,12.509877789891931,3,2,0,1,1,1,4,2,2,2,1,1,2,1,2,35,9,12,4,6,1575,0,6,2,0,525,2,2,3.5,3350,2127,132,1,0,49,343,2.6457513110645907,11222500,37595375000,57.879184513951124,4524129,9622822383,46.119410230400824,4524129,9622822383,46.119410230400824,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,16,64,2.0,2480625,3906984375,39.68626966596886
1427,SC50,RL,60.0,10930,2,1,4,Bnk,4,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,4,580,1,0,333,913,GasA,3,Y,FuseA,1048,510,0,1558,1,0,1,1,3,1,3,6,8,1,3,Attchd,1962.0,Unf,1,288,3,3,2,0,0,0,0,0,0,0,No,No,0,Apr,2008,WD,Normal,11.849404844423074,2,2,0,1,1,1,4,1,1,2,1,1,1,1,1,30,9,9,3,3,864,0,4,1,0,288,1,1,2.5,2471,1558,0,0,0,25,125,2.23606797749979,6105841,15087533111,49.70915408654627,2427364,3781833112,39.4715087119811,2427364,3781833112,39.4715087119811,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,746496,644972544,29.393876913398138
1428,SC30,RM,60.0,7200,2,None,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,0,4,510,1,0,278,788,GasA,3,Y,SBrkr,804,0,0,804,1,0,1,0,2,1,4,4,8,2,4,Attchd,1940.0,Unf,1,240,3,3,2,0,0,154,0,0,0,0,MnPrv,No,0,Feb,2010,WD,Abnorml,11.686887175419702,2,3,0,1,1,2,4,2,1,2,1,1,1,2,1,35,9,12,4,8,720,0,6,2,0,240,4,2,2.0,1592,804,154,1,0,25,125,2.23606797749979,2534464,4034866688,39.89987468652001,646416,519718464,28.35489375751565,646416,519718464,28.35489375751565,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,16,64,2.0,518400,373248000,26.832815729997478
1429,SC20,RL,0.0,12546,2,None,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,4,4,CBlock,4,3,0,4,678,1,0,762,1440,GasA,5,Y,SBrkr,1440,0,0,1440,0,0,2,0,3,1,4,7,8,1,3,Attchd,1981.0,Fin,2,467,3,3,2,0,0,99,0,0,0,0,No,No,0,Apr,2007,WD,Normal,12.116700301832573,2,3,0,1,1,1,4,2,2,2,1,1,2,2,2,42,9,16,4,3,1401,0,6,4,0,467,1,2,2.0,2880,1440,99,1,0,36,216,2.449489742783178,8294400,23887872000,53.665631459994955,2073600,2985984000,37.94733192202055,2073600,2985984000,37.94733192202055,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1962801,2749884201,37.429934544425805
1430,SC60,RL,60.0,21930,2,None,1,Lvl,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,1,0,1,0,732,732,GasA,5,Y,SBrkr,734,1104,0,1838,0,0,2,1,4,1,3,7,8,1,4,BuiltIn,2005.0,Fin,2,372,3,3,2,100,40,0,0,0,0,0,No,No,0,Jul,2006,WD,Normal,12.165984756488543,2,2,0,1,1,2,4,1,2,1,1,2,2,1,2,25,9,12,3,4,1116,0,4,2,0,372,2,1,2.5,2570,1838,40,0,0,25,125,2.23606797749979,6604900,16974593000,50.695167422546305,3378244,6209212472,42.871902220452036,3378244,6209212472,42.871902220452036,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,1245456,1389928896,33.406586176980134
1431,SC120,RL,0.0,4928,2,None,3,Lvl,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,2,958,1,0,0,958,GasA,3,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,3,5,8,0,0,Attchd,1976.0,RFn,2,440,3,3,2,0,60,0,0,0,0,0,No,No,0,Oct,2009,WD,Normal,11.87583791515714,2,2,0,1,1,0,4,1,1,1,1,1,2,1,1,36,9,9,3,0,1320,0,4,1,0,440,0,1,2.0,1916,958,60,0,0,36,216,2.449489742783178,3671056,7033743296,43.77213725647858,917764,879217912,30.95157508108432,917764,879217912,30.95157508108432,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1742400,2299968000,36.3318042491699
1432,SC30,RL,60.0,10800,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,656,656,GasA,3,Y,SBrkr,968,0,0,968,0,0,2,0,4,1,3,5,8,0,0,Detchd,1928.0,Unf,1,216,2,2,2,0,0,0,0,0,0,0,No,No,0,Aug,2007,WD,Normal,11.07443600653965,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,24,4,9,3,0,432,0,4,1,0,216,0,1,2.0,1624,968,0,0,0,16,64,2.0,2637376,4283098624,40.29888335921977,937024,907039232,31.11269837220809,937024,907039232,31.11269837220809,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,186624,80621568,20.784609690826528
1433,SC60,RL,93.0,10261,2,None,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,318.0,3,3,PConc,4,3,0,1,0,1,0,936,936,GasA,5,Y,SBrkr,962,830,0,1792,1,0,2,1,3,1,3,8,8,1,3,Attchd,2000.0,Fin,2,451,3,3,2,0,0,0,0,0,0,0,No,No,0,May,2008,WD,Normal,12.136191879981927,2,2,0,1,1,1,4,1,2,1,1,1,2,1,1,30,9,9,3,3,1353,0,4,1,0,451,1,1,3.5,2728,1792,0,1,0,36,216,2.449489742783178,7441984,20301732352,52.230259428802384,3211264,5754585088,42.33202097703345,3211264,5754585088,42.33202097703345,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,9,27,1.7320508075688772,1830609,2476813977,36.78314831549904
1434,SC20,RL,80.0,17400,2,None,4,Low,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,5,936,1,0,190,1126,GasA,2,Y,SBrkr,1126,0,0,1126,1,0,2,0,3,1,3,5,8,1,4,Attchd,1977.0,RFn,2,484,3,3,1,295,41,0,0,0,0,0,No,No,0,May,2006,WD,Normal,11.982935344196433,2,2,0,1,1,2,4,1,1,2,1,1,1,1,1,25,9,9,3,4,1452,0,4,1,0,484,2,1,3.0,2252,1126,41,0,0,25,125,2.23606797749979,5071504,11421027008,47.45524207081869,1267876,1427628376,33.555923471125034,1267876,1427628376,33.555923471125034,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,2108304,3061257408,38.1051177665153
1435,SC20,RL,80.0,8400,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,4,4,CBlock,3,3,0,1,0,1,0,1319,1319,GasA,3,Y,SBrkr,1537,0,0,1537,1,0,1,1,3,1,4,7,8,1,4,Attchd,1962.0,RFn,2,462,3,3,2,0,36,0,0,0,0,0,GdPrv,No,0,Jul,2008,COD,Abnorml,12.066816325306588,2,3,0,1,1,2,4,2,1,1,1,1,1,2,2,54,9,16,4,4,1386,0,6,4,0,462,2,2,2.5,2856,1537,36,1,0,36,216,2.449489742783178,8156736,23295638016,53.44155686354955,2362369,3630961153,39.20459156782532,2362369,3630961153,39.20459156782532,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,16,64,2.0,1920996,2662500456,37.22902093797257
1436,SC20,RL,60.0,9000,2,None,4,Lvl,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,0,5,616,1,0,248,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,0,0,Detchd,1974.0,Unf,2,528,3,3,2,0,0,0,0,0,0,0,GdWo,No,0,May,2007,WD,Normal,11.699413330633599,2,2,0,1,1,0,4,1,1,2,1,1,1,1,1,24,9,9,3,0,1584,0,4,1,0,528,0,1,1.0,1728,864,0,0,0,16,64,2.0,2985984,5159780352,41.569219381653056,746496,644972544,29.393876913398138,746496,644972544,29.393876913398138,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,1.0,1.0,1.0,9,27,1.7320508075688772,2509056,3974344704,39.7994974842648
1437,SC20,RL,96.0,12444,2,None,4,Lvl,4,FR2,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,426.0,5,3,PConc,5,3,2,6,1336,1,0,596,1932,GasA,5,Y,SBrkr,1932,0,0,1932,1,0,2,0,2,1,5,7,8,1,4,Attchd,2008.0,Fin,3,774,3,3,2,0,66,0,304,0,0,0,No,No,0,Nov,2008,New,Partial,12.885673487343764,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,15,5,4,2322,0,6,2,0,774,2,2,3.0,3864,1932,370,1,1,64,512,2.8284271247461903,14930496,57691436544,62.161081071680215,3732624,7211429568,43.95452195167182,3732624,7211429568,43.95452195167182,9,27,1.7320508075688772,25,125,2.23606797749979,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,25,125,2.23606797749979,5391684,12519490248,48.187135212627034
1438,SC20,RM,90.0,7407,2,None,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,6,600,1,0,312,912,GasA,3,Y,FuseA,1236,0,0,1236,1,0,1,0,2,1,3,6,8,0,0,Attchd,1957.0,Unf,2,923,3,3,2,0,158,158,0,0,0,0,MnPrv,No,0,Apr,2010,WD,Normal,11.916395250412128,2,3,0,1,1,0,4,1,1,2,1,1,1,1,1,42,9,9,3,0,2769,0,6,1,0,923,0,1,2.0,2148,1236,316,0,0,36,216,2.449489742783178,4613904,9910665792,46.34652090502587,1527696,1888232256,35.156791662493895,1527696,1888232256,35.156791662493895,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,7667361,21230922609,52.62128846769148
1439,SC60,RL,80.0,11584,2,None,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1979,1979,Hip,CompShg,HdBoard,HdBoard,BrkFace,96.0,3,3,CBlock,3,3,0,6,315,3,110,114,539,GasA,3,Y,SBrkr,1040,685,0,1725,0,0,2,1,3,1,3,6,8,1,3,Attchd,1979.0,RFn,2,550,3,3,2,0,88,216,0,0,0,0,No,No,0,Nov,2007,WD,Normal,12.190964083849375,3,2,0,1,1,1,4,1,1,2,1,1,1,1,1,42,9,9,3,3,1650,0,6,1,0,550,1,1,2.5,2264,1725,304,1,0,49,343,2.6457513110645907,5125696,11604575744,47.58150901348127,2975625,5132953125,41.53311931459037,2975625,5132953125,41.53311931459037,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,2722500,4492125000,40.620192023179804
1440,SC70,RL,79.0,11526,2,None,3,Bnk,4,Inside,2,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5,3,0,1,0,1,0,588,588,GasA,2,Y,SBrkr,1423,748,384,2555,0,0,2,0,3,1,3,11,7,1,4,Detchd,1993.0,Fin,2,672,3,3,2,431,0,0,0,0,0,0,No,No,0,Sep,2008,WD,Normal,12.160033942617156,2,3,0,1,1,2,3,1,1,1,1,1,2,1,1,42,9,9,3,4,2016,0,6,1,0,672,2,1,2.0,3143,2171,0,0,0,36,216,2.449489742783178,9878449,31047965207,56.06246516163912,4713241,10232446211,46.593991028886975,6528025,16679103875,50.547007824400445,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,4064256,8193540096,44.8998886412873
1441,SC120,RM,0.0,4426,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,4,3,PConc,4,3,2,6,697,1,0,151,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,8,1,3,Attchd,2004.0,RFn,2,420,3,3,2,149,0,0,0,0,0,0,No,No,0,May,2008,WD,Normal,11.913719681428494,2,2,0,1,1,1,4,2,2,2,1,1,2,1,2,30,9,12,4,3,1260,0,4,2,0,420,1,2,2.0,1696,848,0,1,0,36,216,2.449489742783178,2876416,4878401536,41.182520563948,719104,609800192,29.120439557122072,719104,609800192,29.120439557122072,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1587600,2000376000,35.4964786985977
1442,SC60,FV,85.0,11003,2,None,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5,3,PConc,5,3,2,6,765,1,0,252,1017,GasA,5,Y,SBrkr,1026,981,0,2007,1,0,2,1,3,1,5,10,8,1,5,Attchd,2008.0,Fin,3,812,3,3,2,168,52,0,0,0,0,0,No,No,0,Apr,2009,WD,Normal,12.644330802262578,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,50,9,15,5,5,2436,0,6,2,0,812,2,2,3.5,3024,2007,52,1,0,100,1000,3.1622776601683795,9144576,27653197824,54.99090833947008,4028049,8084294343,44.799553569204235,4028049,8084294343,44.799553569204235,9,27,1.7320508075688772,25,125,2.23606797749979,9,27,1.7320508075688772,12.25,42.875,1.8708286933869707,25,125,2.23606797749979,5934096,14455457856,49.35585071701227
1443,SC30,RL,0.0,8854,2,None,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,952,952,Grav,2,N,FuseF,952,0,0,952,0,0,1,0,2,1,2,4,8,1,4,Detchd,1916.0,Unf,1,192,2,1,1,0,98,0,0,40,0,0,No,No,0,May,2009,WD,Normal,11.703554089007538,2,2,0,1,1,2,4,1,1,1,1,1,1,1,1,36,2,9,2,4,384,0,4,1,0,192,2,1,1.0,1904,952,138,0,0,36,216,2.449489742783178,3625216,6902411264,43.634848458542855,906304,862801408,30.854497241083024,906304,862801408,30.854497241083024,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,4,8,1.4142135623730951,147456,56623104,19.595917942265423
1444,SC20,RL,63.0,8500,2,None,4,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,2,1,0,1,0,1422,1422,GasA,5,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,RFn,2,626,3,3,2,192,60,0,0,0,0,0,No,No,0,Nov,2007,WD,Normal,12.098493002763465,3,2,0,1,1,0,4,2,2,1,1,1,2,1,2,35,9,12,4,0,1878,0,6,2,0,626,0,2,2.0,2844,1422,60,1,0,49,343,2.6457513110645907,8088336,23003227584,53.32916650389353,2022084,2875403448,37.70941526992961,2022084,2875403448,37.70941526992961,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,3526884,6623488152,43.3358973600409
